Net Profit,Total Closed Trades,Percent Profitable,Profit Factor,Max. Drawdown,Avg. Trade,St Value
3836406013204.792,874,72.42562929061785,16.978834220489336,-9.181905929629131,4389480564.307543,1623.8606901095836
3836406013204.792,874,72.42562929061785,16.978834220489336,-9.181905929629131,4389480564.307543,1623.8606901095836
3836406013204.792,874,72.42562929061785,16.978834220489336,-9.181905929629131,4389480564.307543,1623.8606901095836
3836406013204.792,874,72.42562929061785,16.978834220489336,-9.181905929629131,4389480564.307543,1623.8606901095836
4410292.899,437,67.7345537757437,14.239942302713061,-6.096137215737385,10092.203429150572,1574.6080380198177
4410292.899,437,67.7345537757437,14.239942302713061,-6.096137215737385,10092.203429150572,1574.6080380198177
65991.02,271,66.05166051660517,13.950564974283965,-6.095368389997291,243.50929964280425,1574.8280380198175
65991.02,271,66.05166051660517,13.950564974283965,-6.095368389997291,243.50929964280425,1574.8280380198175
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1581.8779890722526
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1581.8779890722526
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1581.8779890722526
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1581.8779890722526
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
5177738.71,451,66.51884700665188,13.759318072917935,-6.54930148648144,11480.5736363858,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
72685.518,277,64.98194945848375,13.696033800939766,-6.548700442433164,262.4025903523463,1582.2780541340612
5259883.723,451,66.51884700665188,13.777405656770101,-6.54930148648144,11662.71335390243,1560.6559445283467
5259883.723,451,66.51884700665188,13.777405656770101,-6.54930148648144,11662.71335390243,1560.6559445283467
73840.151,277,64.98194945848375,13.725653043211508,-6.548700442433164,266.57094125487345,1560.6559445283467
73840.151,277,64.98194945848375,13.725653043211508,-6.548700442433164,266.57094125487345,1560.6559445283467
5259883.723,451,66.51884700665188,13.777405656770101,-6.54930148648144,11662.71335390243,1560.557392153591
5259883.723,451,66.51884700665188,13.777405656770101,-6.54930148648144,11662.71335390243,1560.557392153591
73840.151,277,64.98194945848375,13.725653043211508,-6.548700442433164,266.57094125487345,1560.557392153591
73840.151,277,64.98194945848375,13.725653043211508,-6.548700442433164,266.57094125487345,1560.557392153591
5259883.723,451,66.51884700665188,13.777405656770101,-6.54930148648144,11662.71335390243,1560.6817480416846
5259883.723,451,66.51884700665188,13.777405656770101,-6.54930148648144,11662.71335390243,1560.6817480416846
73840.151,277,64.98194945848375,13.725653043211508,-6.548700442433164,266.57094125487345,1560.6817480416846
73840.151,277,64.98194945848375,13.725653043211508,-6.548700442433164,266.57094125487345,1560.6817480416846
5265228.985,451,66.51884700665188,13.778582634926524,-6.54930148648144,11674.565377405755,1552.5379562123517
5265228.985,451,66.51884700665188,13.778582634926524,-6.54930148648144,11674.565377405755,1552.5379562123517
73915.284,277,64.98194945848375,13.72758039854258,-6.548700442433164,266.84218024404305,1552.5379562123517
73915.284,277,64.98194945848375,13.72758039854258,-6.548700442433164,266.84218024404305,1552.5379562123517
5265228.985,451,66.51884700665188,13.778582634926524,-6.54930148648144,11674.565377405755,1553.4345567328464
5265228.985,451,66.51884700665188,13.778582634926524,-6.54930148648144,11674.565377405755,1553.4345567328464
73915.284,277,64.98194945848375,13.72758039854258,-6.548700442433164,266.84218024404305,1553.4345567328464
73915.284,277,64.98194945848375,13.72758039854258,-6.548700442433164,266.84218024404305,1553.4345567328464
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1552.2442237902005
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1552.2442237902005
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1553.4345567328464
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1553.4345567328464
74083.254,277,64.98194945848375,13.731889256150549,-6.548700442433164,267.44857085776147,1553.4345567328464
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1553.4345567328464
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1553.4345567328464
74083.254,277,64.98194945848375,13.731889256150549,-6.548700442433164,267.44857085776147,1553.4345567328464
74083.254,277,64.98194945848375,13.731889256150549,-6.548700442433164,267.44857085776147,1553.4345567328464
5224873.444,452,66.3716814159292,13.662159949010329,-6.54930148648144,11559.45452134247,1540.481683822031
5224873.444,452,66.3716814159292,13.662159949010329,-6.54930148648144,11559.45452134247,1540.481683822031
73401.103,278,64.74820143884892,13.538694771974896,-6.548700442433164,264.0327434719422,1540.4486714602874
5226737.37,452,66.3716814159292,13.662159949010329,-6.54930148648144,11563.57825231592,1540.4486714602874
5226737.37,452,66.3716814159292,13.662159949010329,-6.54930148648144,11563.57825231592,1540.4486714602874
73371.28,278,64.74820143884892,13.538694771974896,-6.548700442433164,263.9254691913666,1540.4486714602874
73371.28,278,64.74820143884892,13.538694771974896,-6.548700442433164,263.9254691913666,1540.4486714602874
5225214.609,452,66.3716814159292,13.662159949010329,-6.54930148648144,11560.209311386714,1540.4486714602874
5225214.609,452,66.3716814159292,13.662159949010329,-6.54930148648144,11560.209311386714,1540.4486714602874
73350.463,278,64.74820143884892,13.538694771974896,-6.548700442433164,263.85058753669034,1540.4486714602874
73350.463,278,64.74820143884892,13.538694771974896,-6.548700442433164,263.85058753669034,1540.4486714602874
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1553.4345567328464
5277179.026,451,66.51884700665188,13.78121392517278,-6.54930148648144,11701.062142594226,1553.4345567328464
74083.254,277,64.98194945848375,13.731889256150549,-6.548700442433164,267.44857085776147,1553.4345567328464
5274690.714,451,66.51884700665188,13.780666021548239,-6.54930148648144,11695.544821308195,1553.4345567328464
5274690.714,451,66.51884700665188,13.780666021548239,-6.54930148648144,11695.544821308195,1553.4345567328464
74048.278,277,64.98194945848375,13.730992039013671,-6.548700442433164,267.32230443176866,1553.4345567328464
74048.278,277,64.98194945848375,13.730992039013671,-6.548700442433164,267.32230443176866,1553.4345567328464
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
5221537.709,452,66.3716814159292,13.661616778648431,-6.54930148648144,11552.074577578749,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
73301.13,278,64.74820143884892,13.537810177820823,-6.548700442433164,263.6731277395681,1541.591064265963
5440662.634,453,66.44591611479028,13.77661406185795,-6.54930148648144,12010.292790769967,1609.8209798637474
5440662.634,453,66.44591611479028,13.77661406185795,-6.54930148648144,12010.292790769967,1609.8209798637474
76381.291,279,64.87455197132617,13.724617039190596,-6.548700442433164,273.7680671856628,1609.8209798637474
76381.291,279,64.87455197132617,13.724617039190596,-6.548700442433164,273.7680671856628,1609.8209798637474
5440662.634,453,66.44591611479028,13.77661406185795,-6.54930148648144,12010.292790769967,1609.8209798637474
5440662.634,453,66.44591611479028,13.77661406185795,-6.54930148648144,12010.292790769967,1609.8209798637474
76381.291,279,64.87455197132617,13.724617039190596,-6.548700442433164,273.7680671856628,1609.8209798637474
76381.291,279,64.87455197132617,13.724617039190596,-6.548700442433164,273.7680671856628,1609.8209798637474
5440662.634,453,66.44591611479028,13.77661406185795,-6.54930148648144,12010.292790769967,1609.8209798637474
5440662.634,453,66.44591611479028,13.77661406185795,-6.54930148648144,12010.292790769967,1609.8209798637474
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
5507855.211,453,66.66666666666666,13.829327228275243,-6.54930148648144,12158.62077575893,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
77325.706,279,65.23297491039428,13.810676981074627,-6.548700442433164,277.1530695154119,1587.9787145548999
5526515.125,453,66.66666666666666,13.833120479386219,-6.54930148648144,12199.81263889359,1583.5508903882085
5526515.125,453,66.66666666666666,13.833120479386219,-6.54930148648144,12199.81263889359,1583.5508903882085
77587.978,279,65.23297491039428,13.81688860251461,-6.548700442433164,278.0931116301073,1583.5508903882085
77587.978,279,65.23297491039428,13.81688860251461,-6.548700442433164,278.0931116301073,1583.5508903882085
5526515.125,453,66.66666666666666,13.833120479386219,-6.54930148648144,12199.81263889359,1583.5508903882085
5526515.125,453,66.66666666666666,13.833120479386219,-6.54930148648144,12199.81263889359,1583.5508903882085
77587.978,279,65.23297491039428,13.81688860251461,-6.548700442433164,278.0931116301073,1583.5508903882085
77587.978,279,65.23297491039428,13.81688860251461,-6.548700442433164,278.0931116301073,1583.5508903882085
5526515.125,453,66.66666666666666,13.833120479386219,-6.54930148648144,12199.81263889359,1585.3859097331033
5526515.125,453,66.66666666666666,13.833120479386219,-6.54930148648144,12199.81263889359,1585.3859097331033
77587.978,279,65.23297491039428,13.81688860251461,-6.548700442433164,278.0931116301073,1585.3859097331033
77587.978,279,65.23297491039428,13.81688860251461,-6.548700442433164,278.0931116301073,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
77742.018,279,65.23297491039428,13.820536876102437,-6.548700442433164,278.6452268630822,1585.3859097331033
5537474.659,453,66.66666666666666,13.835348370762713,-6.54930148648144,12224.005868915663,1585.3859097331033
