Time,Price,Side
02/23/23 20:25:34,1655.47,Short
02/23/23 20:26:30,1655.52,Short
02/23/23 20:27:26,1656.46,Short
02/23/23 20:28:37,1657.08,Short
02/23/23 20:29:32,1656.29,Short
02/23/23 20:30:27,1655.69,Short
02/23/23 20:31:37,1654.45,Short
02/23/23 20:32:34,1654.42,Short
02/23/23 20:33:28,1656.27,Short
02/23/23 20:34:40,1655.89,Short
02/23/23 20:35:37,1655.69,Short
02/23/23 20:36:34,1656.0,Short
02/23/23 20:37:28,1654.65,Short
02/23/23 20:38:40,1654.3,Short
02/23/23 20:39:35,1654.08,Short
02/23/23 20:40:30,1653.03,Short
02/23/23 20:41:24,1653.44,Short
02/23/23 20:42:36,1653.28,Short
02/23/23 20:43:32,1654.29,Short
02/23/23 20:44:26,1652.76,Short
02/23/23 20:45:39,1652.9,Short
02/23/23 20:46:40,1652.8,Short
02/23/23 20:47:37,1652.69,Short
02/23/23 20:48:33,1652.8,Short
02/23/23 20:49:28,1651.54,Short
02/23/23 20:50:38,1651.4,Short
02/23/23 20:51:33,1650.46,Short
02/23/23 20:52:28,1651.2,Short
02/23/23 20:53:39,1649.75,Short
02/23/23 20:54:37,1650.16,Short
02/23/23 20:55:31,1649.58,Short
02/23/23 20:56:25,1651.2,Short
02/23/23 20:57:38,1651.2,Short
02/23/23 20:58:34,1651.57,Short
02/23/23 20:59:28,1650.7,Short
02/23/23 21:04:41,1651.01,Short
02/23/23 21:05:37,1651.43,Short
02/23/23 21:06:35,1652.51,Short
02/23/23 21:07:33,1652.49,Short
02/23/23 21:08:28,1652.4,Short
02/23/23 21:09:40,1652.12,Short
02/23/23 21:10:36,1652.7,Short
02/23/23 21:11:32,1652.79,Short
02/23/23 21:12:27,1652.89,Short
02/23/23 21:13:38,1652.89,Short
02/23/23 21:14:33,1652.9,Short
02/23/23 21:15:27,1652.82,Short
02/23/23 21:16:41,1652.98,Short
02/23/23 21:17:38,1653.48,Short
02/23/23 21:18:36,1655.15,Short
02/23/23 21:19:34,1655.46,Short
02/23/23 21:20:29,1655.45,Short
02/23/23 21:21:25,1654.92,Short
02/23/23 21:22:37,1654.41,Short
02/23/23 21:23:35,1653.56,Short
02/23/23 21:24:29,1653.24,Short
02/23/23 21:25:23,1653.03,Short
02/23/23 21:26:34,1653.02,Short
02/23/23 21:27:29,1653.17,Short
02/23/23 21:28:45,1651.54,Short
02/23/23 21:29:24,1651.51,Short
02/23/23 21:30:36,1651.2,Short
02/23/23 21:31:34,1651.93,Short
02/23/23 21:32:30,1650.43,Short
02/23/23 21:33:26,1651.38,Short
02/23/23 21:34:38,1650.09,Short
02/23/23 21:35:33,1651.29,Short
02/23/23 21:36:27,1650.33,Short
02/23/23 21:37:39,1650.15,Short
02/23/23 21:38:35,1650.19,Short
02/23/23 21:39:29,1649.2,Short
02/23/23 21:40:25,1649.47,Short
02/23/23 21:41:37,1650.55,Short
02/23/23 21:42:31,1649.53,Short
02/23/23 21:43:27,1649.41,Short
02/23/23 21:44:37,1649.21,Short
02/23/23 21:45:32,1649.62,Short
02/23/23 21:46:26,1649.6,Short
02/23/23 21:47:37,1648.58,Short
02/23/23 21:48:34,1647.44,Short
02/23/23 21:49:28,1647.96,Short
02/23/23 21:50:41,1646.78,Short
02/23/23 21:51:37,1648.32,Short
02/23/23 21:52:30,1647.8,Short
02/23/23 21:53:25,1646.61,Short
02/23/23 21:54:37,1646.49,Short
02/23/23 21:55:33,1645.98,Short
02/23/23 21:56:27,1645.94,Short
02/23/23 21:57:37,1645.44,Short
02/23/23 21:58:34,1645.13,Short
02/23/23 21:59:28,1644.3,Short
02/23/23 22:04:41,1641.32,Short
02/23/23 22:05:38,1642.01,Short
02/23/23 22:06:35,1644.45,Short
02/23/23 22:07:28,1642.03,Short
02/23/23 22:08:39,1643.45,Short
02/23/23 22:09:35,1642.38,Short
02/23/23 22:10:29,1642.66,Short
02/23/23 22:11:40,1641.65,Short
02/23/23 22:12:38,1640.39,Short
02/23/23 22:13:35,1639.84,Short
02/23/23 22:14:34,1638.06,Short
02/23/23 22:15:29,1638.21,Short
02/23/23 22:16:25,1640.31,Short
02/23/23 22:17:37,1641.13,Short
02/23/23 22:18:32,1641.6,Short
02/23/23 22:19:27,1640.91,Short
02/23/23 22:20:38,1640.56,Short
02/23/23 22:21:34,1643.1,Short
02/23/23 22:22:28,1643.06,Short
02/23/23 22:23:40,1643.5,Short
02/23/23 22:24:38,1643.72,Short
02/23/23 22:25:34,1644.81,Short
02/23/23 22:26:30,1644.46,Short
02/23/23 22:27:28,1644.0,Short
02/23/23 22:28:40,1644.32,Short
02/23/23 22:29:35,1643.39,Short
02/23/23 22:30:29,1643.35,Short
02/23/23 22:31:24,1642.4,Short
02/23/23 22:32:35,1643.21,Short
02/23/23 22:33:30,1643.25,Short
02/23/23 22:34:25,1643.13,Short
02/23/23 22:35:43,1642.65,Short
02/23/23 22:36:39,1643.31,Short
02/23/23 22:37:36,1642.01,Short
02/23/23 22:38:29,1641.89,Short
02/23/23 22:39:24,1641.63,Short
02/23/23 22:40:35,1641.58,Short
02/23/23 22:41:29,1643.73,Short
02/23/23 22:42:23,1641.34,Short
02/23/23 22:43:34,1643.36,Short
02/23/23 22:44:28,1643.3,Short
02/23/23 22:45:39,1643.72,Short
02/23/23 22:46:36,1642.35,Short
02/23/23 22:47:31,1643.69,Short
02/23/23 22:48:27,1643.5,Short
02/23/23 22:49:37,1642.73,Short
02/23/23 22:50:34,1643.22,Short
02/23/23 22:51:28,1645.22,Short
02/23/23 22:52:39,1645.71,Short
02/23/23 22:53:36,1645.97,Short
02/23/23 22:54:30,1647.29,Short
02/23/23 22:55:24,1646.42,Short
02/23/23 22:56:35,1645.67,Short
02/23/23 22:57:31,1646.89,Short
02/23/23 22:58:27,1645.8,Short
02/23/23 22:59:40,1646.48,Short
02/23/23 23:04:38,1647.6,Short
02/23/23 23:05:35,1647.65,Short
02/23/23 23:06:31,1648.79,Short
02/23/23 23:07:27,1648.31,Short
02/23/23 23:08:41,1648.95,Short
02/23/23 23:09:37,1648.91,Short
02/23/23 23:10:32,1648.48,Short
02/23/23 23:11:28,1647.55,Short
02/23/23 23:12:38,1645.78,Short
02/23/23 23:13:36,1647.29,Short
02/23/23 23:14:30,1645.78,Short
02/23/23 23:15:25,1646.16,Short
02/23/23 23:16:36,1645.43,Short
02/23/23 23:17:34,1645.13,Short
02/23/23 23:18:29,1644.8,Short
02/23/23 23:19:25,1645.09,Short
02/23/23 23:20:37,1644.19,Short
02/23/23 23:21:33,1645.98,Short
02/23/23 23:22:28,1645.21,Short
02/23/23 23:23:39,1645.29,Short
02/23/23 23:24:35,1645.98,Short
02/23/23 23:25:29,1645.92,Short
02/23/23 23:26:40,1646.84,Short
02/23/23 23:27:37,1647.16,Short
02/23/23 23:28:35,1646.9,Short
02/23/23 23:29:32,1646.97,Short
02/23/23 23:30:28,1647.48,Short
02/23/23 23:31:40,1647.47,Short
02/23/23 23:32:36,1648.34,Short
02/23/23 23:33:31,1648.53,Short
02/23/23 23:34:27,1647.18,Short
02/23/23 23:35:38,1646.9,Short
02/23/23 23:36:32,1646.92,Short
02/23/23 23:37:27,1647.71,Short
02/23/23 23:38:38,1647.84,Short
02/23/23 23:39:34,1648.55,Short
02/23/23 23:40:28,1648.92,Short
02/23/23 23:41:41,1648.24,Short
02/23/23 23:42:37,1647.7,Short
02/23/23 23:43:34,1647.7,Short
02/23/23 23:44:30,1647.21,Short
02/23/23 23:45:25,1647.11,Short
02/23/23 23:46:35,1646.89,Short
02/23/23 23:47:31,1647.65,Short
02/23/23 23:48:25,1650.02,Short
02/23/23 23:49:36,1648.91,Short
02/23/23 23:50:30,1649.16,Short
02/23/23 23:51:25,1649.42,Short
02/23/23 23:52:37,1650.42,Short
02/23/23 23:53:35,1650.69,Short
02/23/23 23:54:31,1650.39,Short
02/23/23 23:55:26,1649.7,Short
02/23/23 23:56:40,1649.21,Short
02/23/23 23:57:37,1649.2,Short
02/23/23 23:58:34,1649.56,Short
02/23/23 23:59:28,1649.41,Short
02/24/23 00:03:41,1647.64,Short
02/24/23 00:04:38,1651.58,Short
02/24/23 00:05:36,1651.41,Short
02/24/23 00:06:32,1651.81,Short
02/24/23 00:07:28,1651.07,Short
02/24/23 00:08:40,1652.84,Short
02/24/23 00:09:35,1652.77,Short
02/24/23 00:10:29,1652.74,Short
02/24/23 00:11:40,1653.76,Short
02/24/23 00:12:35,1654.5,Short
02/24/23 00:13:30,1652.92,Short
02/24/23 00:14:26,1651.81,Short
02/24/23 00:15:38,1651.14,Short
02/24/23 00:16:35,1650.87,Short
02/24/23 00:17:34,1651.57,Short
02/24/23 00:18:29,1650.92,Short
02/24/23 00:19:24,1655.53,Short
02/24/23 00:20:35,1656.05,Short
02/24/23 00:21:30,1655.1,Short
02/24/23 00:22:26,1653.74,Short
02/24/23 00:23:38,1652.71,Short
02/24/23 00:24:34,1652.07,Short
02/24/23 00:25:29,1653.08,Short
02/24/23 00:26:40,1653.09,Short
02/24/23 00:27:38,1651.43,Short
02/24/23 00:28:37,1651.19,Short
02/24/23 00:29:30,1651.21,Short
02/24/23 00:30:28,1650.55,Short
02/24/23 00:31:40,1648.88,Short
02/24/23 00:32:43,1649.66,Short
02/24/23 00:33:38,1648.45,Short
02/24/23 00:34:35,1648.38,Short
02/24/23 00:35:29,1648.66,Short
02/24/23 00:36:41,1649.58,Short
02/24/23 00:37:38,1648.2,Short
02/24/23 00:38:37,1646.6,Short
02/24/23 00:39:35,1647.18,Short
02/24/23 00:40:30,1646.42,Short
02/24/23 00:41:26,1645.59,Short
02/24/23 00:42:38,1646.85,Short
02/24/23 00:43:35,1645.8,Short
02/24/23 00:44:29,1646.26,Short
02/24/23 00:45:40,1647.13,Short
02/24/23 00:46:36,1648.26,Short
02/24/23 00:47:31,1648.31,Short
02/24/23 00:48:26,1648.37,Short
02/24/23 00:49:38,1648.58,Short
02/24/23 00:50:35,1648.78,Short
02/24/23 00:51:34,1648.89,Short
02/24/23 00:52:29,1648.47,Short
02/24/23 00:53:44,1648.87,Short
02/24/23 00:54:41,1649.37,Short
02/24/23 00:55:41,1649.63,Short
02/24/23 00:56:36,1650.29,Short
02/24/23 00:57:30,1650.43,Short
02/24/23 00:58:25,1649.92,Short
02/24/23 00:59:35,1650.71,Short
02/24/23 01:04:36,1656.22,Short
02/24/23 01:05:30,1655.85,Short
02/24/23 01:06:26,1653.56,Short
02/24/23 01:07:37,1655.37,Short
02/24/23 01:08:33,1659.22,Short
02/24/23 01:09:27,1659.28,Short
02/24/23 01:10:38,1661.68,Short
02/24/23 01:11:33,1660.5,Short
02/24/23 01:12:27,1660.28,Short
02/24/23 01:13:39,1658.93,Short
02/24/23 01:14:37,1659.44,Short
02/24/23 01:15:34,1659.02,Short
02/24/23 01:16:33,1658.83,Short
02/24/23 01:17:28,1659.47,Short
02/24/23 01:18:41,1663.11,Short
02/24/23 01:19:37,1662.28,Short
02/24/23 01:20:33,1659.4,Short
02/24/23 01:21:28,1657.47,Short
02/24/23 01:22:39,1657.5,Short
02/24/23 01:25:30,1658.67,Short
02/24/23 01:26:24,1656.85,Short
02/24/23 01:27:37,1659.42,Short
02/24/23 01:28:35,1657.21,Short
02/24/23 01:29:28,1656.0,Short
02/24/23 01:30:39,1656.31,Short
02/24/23 01:31:36,1655.17,Short
02/24/23 01:32:33,1654.17,Short
02/24/23 01:33:28,1655.07,Short
02/24/23 01:34:38,1656.38,Short
02/24/23 01:35:33,1655.53,Short
02/24/23 01:36:28,1655.72,Short
02/24/23 01:37:38,1656.0,Short
02/24/23 01:38:34,1655.21,Short
02/24/23 01:39:28,1655.29,Short
02/24/23 01:40:40,1656.99,Short
02/24/23 01:41:37,1656.44,Short
02/24/23 01:42:32,1657.87,Short
02/24/23 01:43:29,1657.44,Short
02/24/23 01:44:40,1657.81,Short
02/24/23 01:45:36,1656.87,Short
02/24/23 01:46:30,1656.16,Short
02/24/23 01:47:26,1655.88,Short
02/24/23 01:48:37,1656.27,Short
02/24/23 01:49:31,1655.68,Short
02/24/23 01:50:25,1655.79,Short
02/24/23 01:51:35,1655.7,Short
02/24/23 01:52:31,1655.83,Short
02/24/23 01:53:25,1654.69,Short
02/24/23 01:54:39,1654.37,Short
02/24/23 01:55:36,1654.21,Short
02/24/23 01:56:31,1654.0,Short
02/24/23 01:57:25,1653.18,Short
02/24/23 01:58:37,1653.2,Short
02/24/23 01:59:33,1652.41,Short
02/24/23 02:04:31,1652.43,Short
02/24/23 02:05:25,1652.74,Short
02/24/23 02:06:37,1652.36,Short
02/24/23 02:07:34,1652.18,Short
02/24/23 02:08:28,1651.85,Short
02/24/23 02:09:40,1652.57,Short
02/24/23 02:10:38,1653.0,Short
02/24/23 02:11:36,1652.93,Short
02/24/23 02:12:33,1653.07,Short
02/24/23 02:13:30,1653.09,Short
02/24/23 02:14:26,1653.0,Short
02/24/23 02:15:38,1652.61,Short
02/24/23 02:16:35,1652.66,Short
02/24/23 02:17:31,1652.27,Short
02/24/23 02:18:27,1652.83,Short
02/24/23 02:19:38,1652.28,Short
02/24/23 02:20:34,1652.24,Short
02/24/23 02:21:31,1651.49,Short
02/24/23 02:22:27,1650.2,Short
02/24/23 02:23:39,1651.08,Short
02/24/23 02:24:36,1650.66,Short
02/24/23 02:25:30,1650.52,Short
02/24/23 02:26:25,1651.86,Short
02/24/23 02:27:37,1652.56,Short
02/24/23 02:28:33,1653.18,Short
02/24/23 02:29:28,1653.47,Short
02/24/23 02:30:38,1653.16,Short
02/24/23 02:31:35,1652.64,Short
02/24/23 02:32:28,1653.46,Short
02/24/23 02:33:40,1654.43,Short
02/24/23 02:34:40,1654.71,Short
02/24/23 02:35:36,1654.3,Short
02/24/23 02:36:32,1653.52,Short
02/24/23 02:37:28,1653.99,Short
02/24/23 02:38:40,1653.86,Short
02/24/23 02:39:36,1652.95,Short
02/24/23 02:40:31,1652.68,Short
02/24/23 02:41:25,1653.43,Short
02/24/23 02:42:36,1653.67,Short
02/24/23 02:43:33,1653.55,Short
02/24/23 02:44:29,1652.02,Short
02/24/23 02:45:42,1652.19,Short
02/24/23 02:46:40,1651.47,Short
02/24/23 02:47:39,1650.06,Short
02/24/23 02:48:37,1647.97,Short
02/24/23 02:49:33,1647.66,Short
02/24/23 02:50:30,1646.47,Short
02/24/23 02:51:26,1646.4,Short
02/24/23 02:52:37,1647.65,Short
02/24/23 02:53:31,1648.21,Short
02/24/23 02:54:25,1647.77,Short
02/24/23 02:55:35,1647.01,Short
02/24/23 02:56:29,1647.27,Short
02/24/23 02:57:23,1647.96,Short
02/24/23 02:58:33,1647.71,Short
02/24/23 02:59:30,1647.64,Short
02/24/23 03:04:28,1646.82,Short
02/24/23 03:05:40,1646.46,Short
02/24/23 03:06:37,1646.59,Short
02/24/23 03:07:34,1647.38,Short
02/24/23 03:08:29,1647.29,Short
02/24/23 03:09:41,1647.38,Short
02/24/23 03:10:37,1647.07,Short
02/24/23 03:11:40,1648.58,Short
02/24/23 03:12:35,1648.51,Short
02/24/23 03:13:30,1648.43,Short
02/24/23 03:14:25,1648.75,Short
02/24/23 03:15:35,1649.29,Short
02/24/23 03:16:32,1649.2,Short
02/24/23 03:17:28,1649.32,Short
02/24/23 03:18:45,1649.41,Short
02/24/23 03:19:24,1649.31,Short
02/24/23 03:20:35,1648.25,Short
02/24/23 03:21:33,1648.95,Short
02/24/23 03:22:29,1651.24,Short
02/24/23 03:23:41,1651.19,Short
02/24/23 03:24:37,1651.0,Short
02/24/23 03:25:33,1650.31,Short
02/24/23 03:26:29,1650.21,Short
02/24/23 03:27:40,1649.22,Short
02/24/23 03:28:37,1649.32,Short
02/24/23 03:29:34,1649.38,Short
02/24/23 03:30:27,1649.73,Short
02/24/23 03:31:41,1650.83,Short
02/24/23 03:32:39,1650.74,Short
02/24/23 03:33:37,1650.14,Short
02/24/23 03:34:35,1650.83,Short
02/24/23 03:35:30,1650.6,Short
02/24/23 03:36:28,1650.75,Short
02/24/23 03:37:39,1650.53,Short
02/24/23 03:38:36,1649.47,Short
02/24/23 03:39:30,1649.67,Short
02/24/23 03:40:25,1649.79,Short
02/24/23 03:41:36,1649.15,Short
02/24/23 03:42:34,1648.81,Short
02/24/23 03:43:28,1648.23,Short
02/24/23 03:44:40,1647.95,Short
02/24/23 03:45:36,1648.22,Short
02/24/23 03:46:31,1648.57,Short
02/24/23 03:47:26,1648.49,Short
02/24/23 03:48:38,1650.75,Short
02/24/23 03:49:39,1650.65,Short
02/24/23 03:50:35,1650.64,Short
02/24/23 03:51:34,1650.34,Short
02/24/23 03:52:30,1650.2,Short
02/24/23 03:53:25,1650.42,Short
02/24/23 03:54:37,1649.76,Short
02/24/23 03:55:34,1649.59,Short
02/24/23 03:56:29,1649.65,Short
02/24/23 03:57:24,1648.26,Short
02/24/23 03:58:37,1647.89,Short
02/24/23 03:59:32,1647.87,Short
02/24/23 04:04:31,1650.04,Short
02/24/23 04:05:25,1649.49,Short
02/24/23 04:06:41,1650.45,Short
02/24/23 04:07:37,1650.33,Short
02/24/23 04:08:33,1650.22,Short
02/24/23 04:09:28,1649.76,Short
02/24/23 04:10:39,1650.46,Short
02/24/23 04:11:34,1650.58,Short
02/24/23 04:12:28,1650.01,Short
02/24/23 04:13:42,1650.32,Short
02/24/23 04:14:39,1650.49,Short
02/24/23 04:15:35,1650.11,Short
02/24/23 04:16:30,1649.57,Short
02/24/23 04:17:28,1650.0,Short
02/24/23 04:18:39,1648.78,Short
02/24/23 04:19:35,1648.78,Short
02/24/23 04:20:31,1648.07,Short
02/24/23 04:21:26,1647.47,Short
02/24/23 04:22:37,1649.32,Short
02/24/23 04:23:33,1649.84,Short
02/24/23 04:24:28,1649.62,Short
02/24/23 04:25:40,1649.72,Short
02/24/23 04:26:38,1649.13,Short
02/24/23 04:27:36,1648.15,Short
02/24/23 04:28:35,1648.77,Short
02/24/23 04:29:33,1647.97,Short
02/24/23 04:30:32,1648.19,Short
02/24/23 04:31:27,1648.07,Short
02/24/23 04:32:39,1648.08,Short
02/24/23 04:33:34,1647.61,Short
02/24/23 04:34:29,1647.81,Short
02/24/23 04:35:39,1647.85,Short
02/24/23 04:36:39,1648.67,Short
02/24/23 04:37:36,1647.87,Short
02/24/23 04:38:30,1646.86,Short
02/24/23 04:39:25,1647.39,Short
02/24/23 04:40:36,1647.12,Short
02/24/23 04:41:32,1647.11,Short
02/24/23 04:42:27,1648.35,Short
02/24/23 04:43:41,1649.46,Short
02/24/23 04:44:39,1649.67,Short
02/24/23 04:45:38,1649.99,Short
02/24/23 04:46:36,1649.15,Short
02/24/23 04:47:34,1649.63,Short
02/24/23 04:48:30,1649.96,Short
02/24/23 04:49:24,1649.7,Short
02/24/23 04:50:35,1649.54,Short
02/24/23 04:51:30,1648.83,Short
02/24/23 04:52:30,1649.26,Short
02/24/23 04:53:24,1649.12,Short
02/24/23 04:54:36,1649.16,Short
02/24/23 04:55:31,1648.64,Short
02/24/23 04:56:26,1648.05,Short
02/24/23 04:57:39,1647.8,Short
02/24/23 04:58:36,1647.23,Short
02/24/23 04:59:32,1646.32,Short
02/24/23 05:02:44,1645.42,Short
02/24/23 05:03:24,1645.2,Short
02/24/23 05:04:35,1644.63,Short
02/24/23 05:05:30,1644.1,Short
02/24/23 05:06:26,1644.4,Short
02/24/23 05:07:38,1643.66,Short
02/24/23 05:08:37,1642.68,Short
02/24/23 05:09:32,1642.52,Short
02/24/23 05:10:26,1643.33,Short
02/24/23 05:11:39,1643.17,Short
02/24/23 05:12:35,1642.64,Short
02/24/23 05:13:33,1643.03,Short
02/24/23 05:14:29,1642.9,Short
02/24/23 05:15:40,1644.72,Short
02/24/23 05:16:37,1644.45,Short
02/24/23 05:17:35,1643.26,Short
02/24/23 05:18:34,1642.01,Short
02/24/23 05:19:27,1641.94,Short
02/24/23 05:20:39,1641.89,Short
02/24/23 05:21:40,1643.92,Short
02/24/23 05:22:39,1643.1,Short
02/24/23 05:23:34,1644.23,Short
02/24/23 05:24:28,1642.91,Short
02/24/23 05:25:39,1643.81,Short
02/24/23 05:26:35,1644.96,Short
02/24/23 05:27:29,1645.99,Short
02/24/23 05:28:23,1645.22,Short
02/24/23 05:29:36,1645.31,Short
02/24/23 05:30:34,1645.5,Short
02/24/23 05:31:31,1643.72,Short
02/24/23 05:32:28,1643.61,Short
02/24/23 05:33:38,1644.79,Short
02/24/23 05:34:39,1644.5,Short
02/24/23 05:35:33,1644.42,Short
02/24/23 05:36:28,1644.8,Short
02/24/23 05:37:39,1643.91,Short
02/24/23 05:38:35,1644.3,Short
02/24/23 05:39:31,1645.18,Short
02/24/23 05:40:25,1644.52,Short
02/24/23 05:41:41,1644.37,Short
02/24/23 05:42:39,1644.42,Short
02/24/23 05:43:36,1644.38,Short
02/24/23 05:44:33,1644.13,Short
02/24/23 05:45:29,1644.04,Short
02/24/23 05:46:39,1643.84,Short
02/24/23 05:47:37,1644.05,Short
02/24/23 05:48:32,1644.29,Short
02/24/23 05:49:27,1644.87,Short
02/24/23 05:50:38,1645.37,Short
02/24/23 05:51:35,1644.61,Short
02/24/23 05:52:30,1643.92,Short
02/24/23 05:53:25,1643.32,Short
02/24/23 05:54:38,1643.21,Short
02/24/23 05:55:35,1643.36,Short
02/24/23 05:56:30,1644.92,Short
02/24/23 05:57:27,1644.64,Short
02/24/23 05:58:39,1644.36,Short
02/24/23 05:59:35,1644.21,Short
02/24/23 06:04:30,1643.78,Short
02/24/23 06:05:24,1643.76,Short
02/24/23 06:06:36,1641.73,Short
02/24/23 06:07:31,1643.31,Short
02/24/23 06:08:25,1644.25,Short
02/24/23 06:09:37,1642.4,Short
02/24/23 06:10:32,1644.31,Short
02/24/23 06:11:29,1643.9,Short
02/24/23 06:12:41,1643.89,Short
02/24/23 06:13:37,1644.17,Short
02/24/23 06:14:32,1643.51,Short
02/24/23 06:15:27,1643.2,Short
02/24/23 06:16:41,1644.85,Short
02/24/23 06:17:37,1644.77,Short
02/24/23 06:18:31,1645.57,Short
02/24/23 06:19:26,1645.18,Short
02/24/23 06:20:37,1645.46,Short
02/24/23 06:21:33,1646.62,Short
02/24/23 06:22:28,1647.28,Short
02/24/23 06:23:42,1646.59,Short
02/24/23 06:24:37,1646.48,Short
02/24/23 06:25:34,1647.1,Short
02/24/23 06:26:30,1647.4,Short
02/24/23 06:27:26,1647.0,Short
02/24/23 06:28:39,1648.01,Short
02/24/23 06:29:36,1647.97,Short
02/24/23 06:30:30,1647.99,Short
02/24/23 06:31:24,1647.75,Short
02/24/23 06:32:35,1648.07,Short
02/24/23 06:33:29,1647.9,Short
02/24/23 06:34:24,1647.25,Short
02/24/23 06:35:35,1647.81,Short
02/24/23 06:36:32,1648.55,Short
02/24/23 06:37:28,1648.46,Short
02/24/23 06:38:40,1648.63,Short
02/24/23 06:39:37,1648.64,Short
02/24/23 06:40:33,1648.7,Short
02/24/23 06:41:30,1647.72,Short
02/24/23 06:42:26,1647.6,Short
02/24/23 06:43:42,1648.01,Short
02/24/23 06:44:38,1647.51,Short
02/24/23 06:45:34,1648.3,Short
02/24/23 06:46:28,1648.33,Short
02/24/23 06:47:42,1649.1,Short
02/24/23 06:48:40,1649.82,Short
02/24/23 06:49:37,1650.41,Short
02/24/23 06:50:36,1650.0,Short
02/24/23 06:51:30,1650.07,Short
02/24/23 06:52:26,1650.9,Short
02/24/23 06:53:37,1651.6,Short
02/24/23 06:54:32,1651.61,Short
02/24/23 06:55:26,1650.85,Short
02/24/23 06:56:37,1650.49,Short
02/24/23 06:57:34,1650.39,Short
02/24/23 06:58:29,1650.35,Short
02/24/23 06:59:24,1650.85,Short
02/24/23 07:04:41,1650.02,Short
02/24/23 07:05:38,1649.79,Short
02/24/23 07:06:34,1650.3,Short
02/24/23 07:07:30,1649.53,Short
02/24/23 07:08:26,1648.24,Short
02/24/23 07:09:37,1649.02,Short
02/24/23 07:10:38,1650.42,Short
02/24/23 07:11:34,1650.82,Short
02/24/23 07:12:28,1651.04,Short
02/24/23 07:13:39,1650.92,Short
02/24/23 07:14:36,1650.34,Short
02/24/23 07:15:29,1650.32,Short
02/24/23 07:16:40,1650.0,Short
02/24/23 07:17:37,1649.06,Short
02/24/23 07:18:34,1648.37,Short
02/24/23 07:19:29,1647.3,Short
02/24/23 07:20:23,1647.36,Short
02/24/23 07:21:34,1646.66,Short
02/24/23 07:22:29,1646.62,Short
02/24/23 07:23:39,1646.42,Short
02/24/23 07:24:35,1646.47,Short
02/24/23 07:25:30,1644.23,Short
02/24/23 07:26:25,1644.95,Short
02/24/23 07:27:38,1645.8,Short
02/24/23 07:28:35,1645.0,Short
02/24/23 07:29:29,1645.81,Short
