Time,Price,Side
02/24/23 07:22:27,1646.64,Short
02/24/23 07:23:37,1646.42,Short
02/24/23 07:24:32,1646.9,Short
02/24/23 07:25:28,1644.34,Short
02/24/23 07:26:22,1644.76,Short
02/24/23 07:27:35,1646.45,Short
02/24/23 07:28:31,1645.3,Short
02/24/23 07:29:27,1645.8,Short
02/24/23 07:30:22,1645.75,Short
02/24/23 07:31:36,1646.41,Short
02/24/23 07:32:39,1647.38,Short
02/24/23 07:33:35,1647.58,Short
02/24/23 07:34:30,1648.15,Short
02/24/23 07:35:26,1649.28,Short
02/24/23 07:36:37,1649.21,Short
02/24/23 07:37:32,1649.59,Short
02/24/23 07:38:28,1651.27,Short
02/24/23 07:39:21,1651.08,Short
02/24/23 07:40:31,1650.67,Short
02/24/23 07:41:27,1650.45,Short
02/24/23 07:42:38,1651.36,Short
02/24/23 07:43:38,1651.82,Short
02/24/23 07:44:37,1652.25,Short
02/24/23 07:45:34,1652.6,Short
02/24/23 07:46:31,1651.82,Short
02/24/23 07:47:32,1651.93,Short
02/24/23 07:48:29,1652.05,Short
02/24/23 07:49:24,1652.47,Short
02/24/23 07:50:38,1653.67,Short
02/24/23 07:51:24,1654.72,Short
02/24/23 07:52:34,1654.2,Short
02/24/23 07:53:28,1655.07,Short
02/24/23 07:54:22,1655.3,Short
02/24/23 07:55:31,1654.17,Short
02/24/23 07:56:27,1653.85,Short
02/24/23 07:57:24,1653.22,Short
02/24/23 07:58:38,1651.41,Short
02/24/23 07:59:36,1651.27,Short
02/24/23 08:04:03,1653.84,Short
02/24/23 08:04:43,1654.34,Short
02/24/23 08:05:22,1654.2,Short
02/24/23 08:06:39,1652.43,Short
02/24/23 08:07:36,1651.84,Short
02/24/23 08:08:30,1651.74,Short
02/24/23 08:09:26,1650.64,Short
02/24/23 08:10:38,1650.07,Short
02/24/23 08:11:34,1649.9,Short
02/24/23 08:12:27,1648.09,Short
02/24/23 08:13:22,1646.26,Short
02/24/23 08:14:35,1645.52,Short
02/24/23 08:15:31,1646.22,Short
02/24/23 08:16:27,1645.73,Short
02/24/23 08:17:25,1647.05,Short
02/24/23 08:18:36,1647.28,Short
02/24/23 08:19:31,1647.81,Short
02/24/23 08:20:27,1647.95,Short
02/24/23 08:21:22,1647.83,Short
02/24/23 08:22:34,1648.2,Short
02/24/23 08:23:29,1649.05,Short
02/24/23 08:24:26,1649.2,Short
02/24/23 08:25:37,1647.55,Short
02/24/23 08:26:33,1648.18,Short
02/24/23 08:27:28,1650.06,Short
02/24/23 08:28:25,1649.67,Short
02/24/23 08:29:37,1651.45,Short
02/24/23 08:30:33,1652.88,Short
02/24/23 08:31:28,1652.83,Short
02/24/23 08:32:23,1655.02,Short
02/24/23 08:33:35,1657.14,Short
02/24/23 08:34:29,1656.49,Short
02/24/23 08:35:24,1656.7,Short
02/24/23 08:36:34,1655.68,Short
02/24/23 08:37:30,1654.93,Short
02/24/23 08:38:27,1653.62,Short
02/24/23 08:39:21,1652.6,Short
02/24/23 08:40:29,1652.58,Short
02/24/23 08:41:24,1652.54,Short
02/24/23 08:42:37,1652.33,Short
02/24/23 08:43:36,1653.71,Short
02/24/23 08:44:30,1652.28,Short
02/24/23 08:45:27,1652.64,Short
02/24/23 08:46:22,1651.91,Short
