time,Open,High,Low,Close,Volume
1630123200000,3246.52,3260.56,3236.10,3243.43,64891.209
1630130400000,3243.44,3257.61,3227.85,3233.03,102712.716
1630137600000,3233.03,3259.41,3232.75,3249.24,76941.247
1630144800000,3249.24,3251.68,3209.93,3223.57,114422.639
1630152000000,3223.44,3251.64,3221.92,3231.77,119715.224
1630159200000,3231.77,3248.54,3213.31,3248.00,115212.026
1630166400000,3248.01,3267.63,3237.66,3247.04,121830.080
1630173600000,3247.03,3252.99,3220.62,3231.43,72593.374
1630180800000,3231.43,3253.16,3228.20,3250.39,50223.411
1630188000000,3250.38,3257.79,3230.23,3247.29,64239.951
1630195200000,3247.47,3291.70,3235.00,3271.64,176230.502
1630202400000,3271.65,3277.07,3157.35,3180.74,305095.180
1630209600000,3180.74,3197.73,3150.50,3191.25,184228.180
1630216800000,3191.25,3209.79,3185.51,3206.53,92503.769
1630224000000,3206.54,3219.75,3192.68,3204.62,128164.991
1630231200000,3204.62,3212.41,3181.21,3182.56,93056.676
1630238400000,3182.56,3207.94,3177.58,3187.37,106033.635
1630245600000,3187.36,3199.94,3165.00,3187.75,123353.864
1630252800000,3187.75,3217.14,3182.00,3204.79,108574.160
1630260000000,3204.78,3227.20,3196.30,3221.09,71178.025
1630267200000,3221.09,3249.63,3215.69,3243.85,124200.136
1630274400000,3243.85,3259.10,3222.94,3225.47,129915.174
1630281600000,3225.47,3231.61,3181.34,3206.97,157255.529
1630288800000,3206.98,3219.00,3142.38,3162.19,186362.169
1630296000000,3162.19,3176.92,3146.09,3171.50,123420.532
1630303200000,3171.49,3188.00,3151.01,3181.64,153674.346
1630310400000,3181.34,3205.93,3176.29,3183.73,117902.359
1630317600000,3183.73,3198.50,3169.03,3189.17,95088.378
1630324800000,3189.19,3190.81,3151.16,3179.11,168334.186
1630332000000,3179.10,3227.93,3166.16,3220.23,183835.753
1630339200000,3220.02,3298.99,3215.00,3295.14,331228.892
1630346400000,3295.12,3345.00,3280.06,3340.94,421853.636
1630353600000,3340.94,3350.00,3308.06,3332.53,185907.046
1630360800000,3332.53,3341.89,3211.42,3230.43,410568.977
1630368000000,3230.42,3249.74,3187.85,3215.51,270804.780
1630375200000,3215.51,3245.88,3201.03,3238.40,139759.017
1630382400000,3238.39,3253.00,3221.84,3237.94,154280.632
1630389600000,3237.94,3374.14,3213.06,3363.62,491633.181
1630396800000,3363.63,3379.40,3320.51,3339.00,365232.986
1630404000000,3339.20,3443.38,3312.35,3431.80,543875.367
1630411200000,3431.81,3449.80,3400.11,3431.73,300809.468
1630418400000,3431.90,3478.00,3365.00,3391.05,529676.998
1630425600000,3391.05,3419.46,3340.00,3367.78,287505.211
1630432800000,3367.78,3424.97,3359.57,3416.01,174453.078
1630440000000,3416.00,3438.81,3377.54,3401.00,187233.982
1630447200000,3401.01,3447.24,3371.00,3430.49,160606.387
1630454400000,3430.49,3448.00,3381.23,3425.90,259522.336
1630461600000,3425.85,3449.00,3409.23,3444.05,177918.693
1630468800000,3444.04,3534.24,3428.49,3526.27,359578.681
1630476000000,3526.26,3548.00,3500.49,3518.36,231245.367
1630483200000,3518.28,3564.00,3514.01,3540.34,249510.932
1630490400000,3540.34,3557.13,3523.00,3532.96,161332.581
1630497600000,3532.97,3554.66,3517.79,3535.85,177049.719
1630504800000,3535.84,3586.95,3530.00,3580.86,253894.345
1630512000000,3580.86,3817.63,3577.69,3699.19,836151.280
1630519200000,3699.19,3728.00,3693.95,3716.21,172785.037
1630526400000,3716.20,3786.34,3712.45,3772.00,168699.339
1630533600000,3771.99,3849.00,3752.53,3831.44,292124.087
1630540800000,3831.42,3843.21,3760.24,3778.99,287712.386
1630548000000,3778.99,3788.83,3742.00,3770.30,139935.149
1630555200000,3770.50,3776.45,3747.96,3762.40,90518.753
1630562400000,3762.40,3774.39,3723.87,3736.61,203485.960
1630569600000,3736.61,3760.40,3730.03,3743.62,118872.718
1630576800000,3743.61,3772.49,3733.02,3763.42,110156.652
1630584000000,3763.42,3808.80,3761.00,3795.83,195314.658
1630591200000,3795.83,3838.00,3741.44,3759.68,388650.880
1630598400000,3759.69,3808.70,3757.79,3801.95,130252.282
1630605600000,3801.95,3811.77,3761.75,3787.00,110404.314
1630612800000,3786.99,3834.80,3780.00,3832.04,125509.798
1630620000000,3832.04,3832.92,3782.54,3788.95,96613.630
1630627200000,3788.94,3808.00,3710.77,3746.08,234176.609
1630634400000,3746.08,3820.00,3741.00,3809.88,148433.326
1630641600000,3809.88,3829.69,3786.07,3800.66,148081.496
1630648800000,3800.66,3817.36,3781.33,3800.86,99228.563
1630656000000,3800.85,3977.70,3793.89,3971.06,531675.608
1630663200000,3971.04,3989.00,3924.01,3958.79,314228.945
1630670400000,3958.79,3989.33,3931.34,3966.30,219415.261
1630677600000,3966.31,4036.44,3950.00,3971.51,428615.183
1630684800000,3971.51,3988.80,3956.63,3967.27,121675.952
1630692000000,3967.21,3969.50,3930.10,3948.63,103736.712
1630699200000,3949.29,3949.36,3907.16,3941.68,102020.186
1630706400000,3941.69,3947.52,3868.00,3942.79,192392.369
1630713600000,3942.83,3976.59,3917.79,3925.45,156396.095
1630720800000,3925.45,3952.76,3908.29,3923.47,98898.387
1630728000000,3923.47,3932.60,3896.39,3929.53,90511.699
1630735200000,3929.52,3941.17,3912.67,3920.78,79692.301
1630742400000,3920.77,3960.00,3914.00,3931.53,141172.165
1630749600000,3931.54,3951.00,3886.10,3891.80,176765.815
1630756800000,3891.81,3932.23,3882.20,3914.90,124501.965
1630764000000,3914.89,3926.18,3893.12,3922.00,110861.405
1630771200000,3922.00,3930.64,3835.00,3883.57,214077.649
1630778400000,3883.57,3894.69,3836.68,3864.91,153143.897
1630785600000,3864.90,3906.70,3858.81,3894.81,89521.569
1630792800000,3894.82,3906.52,3868.77,3889.71,73364.111
1630800000000,3889.95,3919.56,3873.06,3897.15,96472.970
1630807200000,3897.16,3910.41,3847.02,3848.05,113836.947
1630814400000,3848.01,3880.70,3844.08,3866.86,84982.806
1630821600000,3866.86,3893.19,3837.00,3875.35,143367.729
1630828800000,3875.35,3937.44,3865.00,3932.44,185033.878
1630836000000,3932.45,3964.38,3912.00,3929.18,194311.753
1630843200000,3929.18,3960.00,3920.16,3934.02,112726.442
1630850400000,3933.76,3948.84,3900.00,3910.67,140734.906
1630857600000,3910.68,3935.00,3902.98,3930.90,78064.080
1630864800000,3930.90,3958.05,3920.35,3934.20,84216.699
1630872000000,3934.20,3991.25,3923.98,3957.24,171275.441
1630879200000,3957.23,3968.00,3935.05,3952.56,78314.343
1630886400000,3952.56,3967.92,3916.15,3932.25,118392.602
1630893600000,3932.26,3940.00,3900.13,3908.35,119616.126
1630900800000,3908.35,3934.58,3900.03,3933.77,78326.686
1630908000000,3933.77,3959.23,3929.15,3947.94,119012.671
1630915200000,3947.94,3976.60,3943.05,3960.99,125030.093
1630922400000,3960.99,3963.75,3902.00,3908.27,175659.859
1630929600000,3908.28,3922.24,3864.27,3918.37,227161.912
1630936800000,3918.37,3951.19,3913.55,3929.42,141447.814
1630944000000,3929.51,3947.70,3916.04,3937.56,86145.294
1630951200000,3937.56,3965.00,3930.00,3942.44,89932.729
1630958400000,3942.44,3971.00,3930.57,3959.13,74488.131
1630965600000,3959.13,3975.00,3921.18,3929.00,116281.669
1630972800000,3929.01,3935.95,3891.00,3923.23,148526.955
1630980000000,3923.24,3952.53,3913.00,3918.51,136473.314
1630987200000,3918.52,3941.28,3908.00,3927.83,97336.194
1630994400000,3927.83,3936.79,3880.11,3887.21,179045.408
1631001600000,3887.22,3887.49,3650.35,3717.26,734334.376
1631008800000,3717.26,3781.95,3713.00,3753.04,261711.259
1631016000000,3753.04,3777.41,3715.00,3732.13,216897.528
1631023200000,3731.99,3753.44,2923.00,3451.65,1621895.505
1631030400000,3451.65,3575.00,3415.00,3424.77,687358.604
1631037600000,3424.76,3485.00,3336.00,3412.80,421700.347
1631044800000,3412.81,3457.39,3316.73,3377.00,256271.837
1631052000000,3377.00,3463.81,3337.45,3435.00,186445.464
1631059200000,3435.00,3529.61,3377.00,3523.77,229806.718
1631066400000,3523.77,3542.32,3406.00,3431.47,210512.051
1631073600000,3431.50,3483.47,3407.15,3411.13,189181.930
1631080800000,3411.14,3435.64,3252.88,3261.54,499290.862
1631088000000,3261.75,3396.05,3217.01,3375.13,440432.770
1631095200000,3375.13,3461.16,3316.94,3408.08,263400.566
1631102400000,3408.08,3455.60,3359.00,3407.38,245315.860
1631109600000,3407.63,3440.00,3352.50,3419.99,227036.826
1631116800000,3419.99,3499.60,3400.00,3478.87,209072.041
1631124000000,3478.87,3544.00,3465.20,3522.30,151411.823
1631131200000,3522.59,3523.97,3441.94,3459.33,130965.887
1631138400000,3459.33,3562.25,3451.83,3497.99,189749.936
1631145600000,3497.68,3524.64,3462.12,3493.33,154659.862
1631152800000,3493.34,3515.99,3425.80,3471.25,146150.193
1631160000000,3471.25,3509.93,3465.00,3505.73,95545.786
1631167200000,3505.73,3514.53,3455.00,3500.68,107455.396
1631174400000,3500.92,3570.34,3488.00,3497.53,197156.104
1631181600000,3497.53,3503.00,3450.00,3480.62,181605.628
1631188800000,3480.97,3557.02,3390.00,3512.73,460460.311
1631196000000,3512.72,3553.35,3500.04,3524.48,142298.987
1631203200000,3524.48,3559.00,3505.91,3514.65,127541.800
1631210400000,3514.47,3521.92,3451.31,3465.10,167061.391
1631217600000,3465.10,3480.51,3425.45,3460.75,110243.298
1631224800000,3460.74,3476.00,3415.26,3426.42,90745.144
1631232000000,3426.43,3517.91,3410.00,3502.96,138138.740
1631239200000,3502.84,3504.64,3447.00,3467.18,99198.294
1631246400000,3467.18,3483.45,3425.00,3456.95,106271.835
1631253600000,3456.95,3461.22,3391.19,3405.59,163349.455
1631260800000,3405.69,3432.89,3336.84,3401.96,284922.939
1631268000000,3401.97,3421.75,3374.50,3404.12,113065.136
1631275200000,3404.11,3419.30,3310.92,3327.28,218909.520
1631282400000,3327.27,3339.94,3210.00,3299.28,513893.574
1631289600000,3299.45,3338.19,3281.31,3334.47,142273.483
1631296800000,3334.48,3344.53,3306.53,3312.62,86818.756
1631304000000,3312.62,3332.63,3143.20,3183.74,226051.605
1631311200000,3183.75,3223.91,3152.00,3209.84,206961.570
1631318400000,3209.85,3291.75,3199.26,3273.80,161703.628
1631325600000,3273.80,3297.93,3213.00,3243.04,127420.959
1631332800000,3242.82,3287.59,3221.56,3266.59,127593.589
1631340000000,3266.58,3279.42,3220.00,3249.00,112585.984
1631347200000,3248.99,3282.99,3220.00,3279.69,148269.657
1631354400000,3279.69,3318.00,3267.98,3293.32,142360.107
1631361600000,3293.69,3345.00,3283.43,3323.47,143495.980
1631368800000,3323.46,3349.17,3302.60,3311.53,103374.577
1631376000000,3311.53,3343.00,3282.83,3317.12,121009.839
1631383200000,3317.11,3324.00,3283.09,3297.75,69045.956
1631390400000,3297.96,3310.00,3272.29,3297.57,59097.918
1631397600000,3297.57,3297.85,3241.91,3267.23,97755.397
1631404800000,3267.28,3280.86,3230.84,3252.29,108471.379
1631412000000,3252.28,3331.29,3250.39,3328.58,110264.447
1631419200000,3328.58,3336.55,3311.50,3328.86,71347.309
1631426400000,3328.64,3341.00,3293.08,3321.79,88039.731
1631433600000,3321.69,3454.30,3315.38,3415.78,278301.444
1631440800000,3415.79,3440.59,3408.00,3437.99,84737.414
1631448000000,3438.00,3474.95,3407.47,3426.02,164989.954
1631455200000,3426.02,3442.23,3391.58,3418.07,102791.607
1631462400000,3418.07,3441.07,3403.49,3419.87,70959.389
1631469600000,3419.88,3427.40,3378.22,3407.14,66459.728
1631476800000,3407.15,3439.00,3303.40,3337.37,210272.054
1631484000000,3337.38,3451.00,3333.39,3405.21,161600.455
1631491200000,3405.65,3432.12,3317.05,3329.39,177494.214
1631498400000,3329.39,3346.60,3250.00,3258.30,211118.251
1631505600000,3258.29,3298.00,3238.15,3281.17,195883.174
1631512800000,3281.17,3288.51,3175.00,3204.28,257012.948
1631520000000,3204.28,3227.77,3165.84,3209.10,202801.336
1631527200000,3209.10,3256.86,3175.02,3251.60,205791.832
1631534400000,3251.61,3387.94,3205.00,3313.10,419389.309
1631541600000,3313.04,3320.41,3107.02,3202.47,593867.570
1631548800000,3202.47,3227.14,3183.02,3219.63,111454.738
1631556000000,3219.54,3262.69,3205.00,3253.24,93073.010
1631563200000,3253.36,3307.69,3253.36,3275.16,108693.750
1631570400000,3275.15,3303.39,3268.60,3284.41,78285.122
1631577600000,3284.17,3339.35,3269.25,3304.99,183286.816
1631584800000,3305.00,3316.45,3281.81,3292.47,81158.608
1631592000000,3292.44,3306.73,3273.11,3288.01,71304.849
1631599200000,3288.01,3336.75,3280.50,3311.49,143661.960
1631606400000,3311.50,3364.00,3310.20,3325.67,163075.336
1631613600000,3325.98,3347.94,3316.21,3329.35,77353.982
1631620800000,3329.35,3368.58,3291.25,3339.73,220690.583
1631628000000,3339.69,3409.34,3316.19,3388.26,200748.713
1631635200000,3388.26,3401.36,3361.33,3380.99,101775.339
1631642400000,3381.27,3381.31,3340.46,3350.55,74376.489
1631649600000,3350.55,3387.91,3330.17,3345.36,75159.334
1631656800000,3345.58,3438.00,3339.03,3435.42,143550.664
1631664000000,3435.29,3453.84,3391.00,3400.28,117777.944
1631671200000,3400.28,3422.55,3388.06,3396.22,70626.409
1631678400000,3396.23,3409.59,3384.05,3392.92,75323.527
1631685600000,3392.92,3409.75,3358.08,3404.02,119914.840
1631692800000,3404.02,3414.00,3379.45,3384.32,100635.230
1631700000000,3384.31,3435.57,3381.21,3411.16,143771.700
1631707200000,3411.03,3445.00,3395.57,3430.61,173676.161
1631714400000,3430.37,3509.28,3417.67,3497.49,273572.458
1631721600000,3497.34,3555.00,3495.54,3539.01,207895.221
1631728800000,3539.00,3548.75,3518.31,3534.66,102349.738
1631736000000,3534.66,3578.70,3534.66,3561.77,137877.534
1631743200000,3561.77,3620.00,3554.65,3614.72,129395.720
1631750400000,3614.71,3622.77,3576.62,3591.61,112514.020
1631757600000,3591.60,3608.00,3524.44,3542.97,193214.140
1631764800000,3542.96,3678.00,3538.17,3631.75,287329.183
1631772000000,3631.77,3648.80,3627.10,3634.56,72876.069
1631779200000,3634.55,3636.91,3598.03,3611.43,121247.569
1631786400000,3611.51,3629.00,3570.00,3620.14,143778.803
1631793600000,3620.00,3646.00,3555.00,3560.40,190722.013
1631800800000,3560.40,3636.09,3534.39,3619.03,264682.323
1631808000000,3619.02,3637.63,3541.00,3547.08,135768.654
1631815200000,3546.68,3593.22,3542.22,3564.29,87667.031
1631822400000,3564.54,3582.05,3482.00,3560.66,195303.583
1631829600000,3560.65,3580.00,3536.34,3570.46,74614.546
1631836800000,3570.46,3597.52,3528.91,3590.63,111302.487
1631844000000,3590.53,3596.89,3551.38,3565.72,74653.429
1631851200000,3565.70,3587.92,3543.85,3562.93,101264.245
1631858400000,3562.93,3577.44,3515.29,3523.10,114912.859
1631865600000,3523.29,3544.87,3500.41,3508.13,121704.434
1631872800000,3508.13,3523.35,3427.50,3451.43,278565.787
1631880000000,3451.44,3470.50,3405.00,3450.38,189156.754
1631887200000,3450.39,3479.94,3444.29,3452.49,118245.526
1631894400000,3452.49,3471.67,3410.60,3413.38,117628.817
1631901600000,3413.39,3428.00,3362.00,3425.80,186432.364
1631908800000,3425.80,3428.57,3350.00,3409.20,147582.105
1631916000000,3409.20,3420.69,3367.21,3400.99,104296.494
1631923200000,3401.00,3426.00,3370.25,3410.83,106973.805
1631930400000,3410.95,3454.43,3407.36,3451.45,85893.736
1631937600000,3451.60,3519.47,3447.14,3511.89,161128.667
1631944800000,3511.93,3524.89,3486.26,3504.35,108721.809
1631952000000,3504.36,3533.52,3502.27,3518.00,112679.142
1631959200000,3518.00,3546.00,3491.85,3498.23,117798.803
1631966400000,3498.23,3519.04,3463.56,3483.20,155349.422
1631973600000,3483.06,3493.74,3465.80,3476.52,88144.594
1631980800000,3476.52,3493.00,3430.00,3456.71,136279.240
1631988000000,3456.71,3457.97,3421.06,3447.09,83035.855
1631995200000,3447.09,3449.00,3375.49,3388.88,139731.524
1632002400000,3388.89,3439.99,3383.45,3435.35,96430.351
1632009600000,3435.36,3441.47,3372.20,3416.43,114624.745
1632016800000,3416.25,3439.00,3403.44,3413.84,76102.718
1632024000000,3413.85,3434.32,3396.56,3424.00,71853.839
1632031200000,3424.00,3459.00,3413.45,3440.13,105740.906
1632038400000,3440.13,3453.00,3417.95,3424.32,72007.043
1632045600000,3424.32,3430.00,3301.00,3326.41,244496.114
1632052800000,3326.42,3357.00,3311.00,3352.51,156492.191
1632060000000,3352.51,3382.00,3340.00,3363.89,117122.916
1632067200000,3364.06,3376.71,3326.54,3344.10,96614.054
1632074400000,3344.10,3380.00,3333.16,3337.85,91037.444
1632081600000,3337.85,3365.77,3330.00,3344.66,56960.631
1632088800000,3344.67,3360.00,3275.00,3328.72,206218.291
1632096000000,3328.99,3347.99,3262.31,3313.33,163542.103
1632103200000,3313.19,3317.41,3150.65,3187.46,417161.301
1632110400000,3187.46,3219.00,3161.80,3203.78,149217.392
1632117600000,3203.83,3212.71,3088.00,3127.53,321688.117
1632124800000,3127.45,3172.21,3112.01,3134.00,203054.437
1632132000000,3134.01,3179.45,3011.79,3043.08,601843.685
1632139200000,3043.08,3089.96,2907.07,3086.11,745863.819
1632146400000,3086.12,3097.95,3031.76,3086.38,280574.456
1632153600000,3086.30,3123.23,3060.19,3097.42,207546.680
1632160800000,3097.42,3107.20,2977.00,3073.15,343214.569
1632168000000,3073.14,3083.00,2986.71,3018.09,178965.081
1632175200000,3018.10,3062.50,2947.50,2978.34,282184.207
1632182400000,2978.34,3000.00,2805.00,2993.30,689989.529
1632189600000,2993.29,3032.80,2979.62,2998.77,206657.379
1632196800000,2998.77,3023.59,2951.00,2995.66,195505.491
1632204000000,2996.17,3074.50,2995.14,3073.97,195230.461
1632211200000,3073.94,3089.36,3039.03,3050.93,171943.860
1632218400000,3050.93,3108.17,3040.11,3062.15,178527.329
1632225600000,3062.16,3085.01,3009.25,3032.28,259920.288
1632232800000,3032.27,3063.49,2965.60,3035.93,292081.137
1632240000000,3035.94,3049.38,2875.07,2900.00,488371.094
1632247200000,2898.75,2960.69,2863.55,2886.63,318226.692
1632254400000,2886.63,2920.60,2647.80,2819.36,910253.569
1632261600000,2819.37,2835.00,2715.00,2765.48,381112.765
1632268800000,2765.47,2893.36,2736.57,2868.22,399477.654
1632276000000,2868.22,2895.82,2847.03,2866.33,155660.875
1632283200000,2866.33,2893.21,2831.56,2872.33,156678.072
1632290400000,2872.33,2959.80,2852.02,2941.37,240381.706
1632297600000,2941.37,2956.00,2905.77,2944.28,152943.745
1632304800000,2944.38,2952.00,2882.09,2894.73,173762.875
1632312000000,2894.73,2975.00,2881.56,2949.18,240490.716
1632319200000,2949.17,3012.54,2925.00,3006.77,265348.892
1632326400000,3006.45,3054.00,2990.74,3016.17,264929.342
1632333600000,3016.35,3088.88,2990.00,3022.93,399985.105
1632340800000,3022.79,3056.85,3005.22,3033.39,99041.929
1632348000000,3033.40,3078.60,3027.25,3076.62,125593.193
1632355200000,3076.62,3097.75,3032.77,3069.75,181050.627
1632362400000,3069.75,3120.57,3052.00,3117.67,161432.702
1632369600000,3117.67,3134.37,3100.01,3111.99,143982.932
1632376800000,3112.00,3145.30,3095.05,3143.45,136101.231
1632384000000,3143.71,3147.95,3104.83,3111.33,132997.907
1632391200000,3111.32,3126.36,3040.53,3060.35,226119.950
1632398400000,3060.14,3122.84,3046.69,3110.20,190714.873
1632405600000,3110.20,3141.78,3082.72,3091.53,170056.320
1632412800000,3091.53,3173.99,3084.05,3161.71,257471.011
1632420000000,3161.73,3172.69,3126.01,3145.54,145321.283
1632427200000,3145.54,3149.17,3118.38,3142.64,71680.920
1632434400000,3142.40,3161.74,3120.00,3150.70,126729.022
1632441600000,3150.70,3157.50,3086.35,3095.40,123016.883
1632448800000,3095.73,3112.00,3068.00,3073.39,119717.431
1632456000000,3073.39,3086.91,3036.73,3071.81,141003.439
1632463200000,3071.81,3116.36,3054.15,3086.18,210537.484
1632470400000,3086.27,3112.05,2852.23,2858.98,780114.767
1632477600000,2859.29,2903.99,2731.00,2825.44,826117.305
1632484800000,2825.89,2875.85,2765.00,2860.20,470937.433
1632492000000,2860.20,2939.00,2840.10,2874.24,457595.160
1632499200000,2874.05,2913.66,2856.72,2879.57,197759.850
1632506400000,2879.57,2922.00,2873.69,2899.83,123425.460
1632513600000,2899.83,2979.44,2897.38,2956.15,165833.859
1632520800000,2956.15,2966.88,2905.05,2926.37,112747.927
1632528000000,2926.36,2954.74,2870.82,2909.63,172453.117
1632535200000,2909.86,2929.38,2891.62,2910.56,121268.513
1632542400000,2910.48,2943.51,2902.10,2905.90,115499.341
1632549600000,2906.11,2935.40,2880.00,2885.27,127617.509
1632556800000,2885.27,2950.00,2800.00,2937.56,510381.471
1632564000000,2937.56,2967.32,2889.71,2911.82,184416.815
1632571200000,2911.82,2943.86,2890.02,2901.40,150801.681
1632578400000,2901.41,2944.52,2845.00,2920.85,345993.171
1632585600000,2920.86,2931.56,2848.78,2897.12,232764.805
1632592800000,2897.12,2928.00,2882.59,2916.11,86861.087
1632600000000,2916.11,2939.44,2891.36,2912.18,82828.396
1632607200000,2912.18,2946.72,2904.57,2921.08,103587.150
1632614400000,2921.08,2930.94,2860.05,2874.99,162020.593
1632621600000,2874.86,2881.77,2840.24,2864.31,159995.121
1632628800000,2864.32,2865.93,2817.56,2837.80,168817.346
1632636000000,2837.80,2847.82,2737.20,2771.90,393047.261
1632643200000,2771.67,3031.00,2737.19,2980.99,638674.561
1632650400000,2981.00,3008.01,2930.09,2973.02,281950.007
1632657600000,2972.98,3028.48,2972.97,3000.77,198168.832
1632664800000,3000.76,3056.32,2988.30,3051.00,205165.897
1632672000000,3051.22,3074.00,3027.75,3036.27,145401.977
1632679200000,3035.85,3070.88,3035.25,3057.16,75961.587
1632686400000,3057.16,3099.99,3057.16,3084.42,112084.482
1632693600000,3084.42,3116.84,3008.89,3057.63,223016.304
1632700800000,3057.62,3163.00,3026.75,3158.34,222746.538
1632708000000,3158.53,3163.90,3106.63,3130.00,133125.095
1632715200000,3130.02,3147.26,3113.00,3128.52,106964.735
1632722400000,3128.53,3148.80,3072.98,3090.66,167956.700
1632729600000,3090.21,3136.85,3077.41,3089.14,164833.247
1632736800000,3089.21,3115.98,3075.21,3091.61,118511.097
1632744000000,3091.62,3099.91,3054.00,3068.19,171562.227
1632751200000,3068.20,3127.00,3030.00,3058.11,273175.215
1632758400000,3058.09,3061.00,2981.50,2999.39,238355.706
1632765600000,2999.40,3012.00,2982.36,2992.24,87112.145
1632772800000,2992.24,2997.99,2942.00,2994.15,151142.478
1632780000000,2994.06,3026.55,2920.22,2923.60,191733.436
1632787200000,2923.59,2954.46,2891.04,2935.15,199309.959
1632794400000,2935.17,2958.81,2921.00,2947.00,88016.025
1632801600000,2946.99,2969.00,2933.40,2941.66,116868.068
1632808800000,2941.57,2947.42,2880.64,2893.27,205318.764
1632816000000,2893.28,2937.73,2874.10,2909.36,270363.633
1632823200000,2909.36,2940.00,2885.00,2925.91,155437.171
1632830400000,2925.90,2960.20,2891.82,2913.37,311849.049
1632837600000,2913.37,2918.55,2837.14,2842.28,329395.212
1632844800000,2842.28,2871.48,2801.00,2828.08,237557.969
1632852000000,2828.08,2854.94,2804.19,2836.86,157964.369
1632859200000,2836.52,2890.00,2834.09,2880.97,145518.874
1632866400000,2880.97,2882.95,2781.00,2803.50,151497.669
1632873600000,2803.34,2870.00,2788.37,2850.33,207482.831
1632880800000,2850.33,2900.00,2849.67,2895.49,140268.479
1632888000000,2895.49,2933.00,2887.43,2908.61,157370.164
1632895200000,2908.61,2930.00,2898.26,2922.38,81054.867
1632902400000,2922.24,2928.01,2893.33,2909.45,99566.259
1632909600000,2909.44,2949.00,2906.05,2931.46,154555.502
1632916800000,2931.54,2948.22,2891.54,2916.53,202952.407
1632924000000,2916.57,2932.32,2850.18,2860.34,219677.237
1632931200000,2860.24,2871.18,2810.51,2812.88,194881.093
1632938400000,2812.88,2831.53,2801.00,2808.87,144493.524
1632945600000,2808.87,2833.28,2780.00,2820.07,156462.139
1632952800000,2820.07,2853.14,2811.13,2848.38,97553.363
1632960000000,2848.38,2989.00,2835.29,2959.95,316970.295
1632967200000,2960.24,3037.93,2956.20,3027.48,188693.236
1632974400000,3027.48,3049.30,3015.50,3028.03,148860.498
1632981600000,3028.15,3044.44,2994.00,3001.84,143749.692
1632988800000,3001.85,3013.17,2958.00,2980.32,201109.069
1632996000000,2980.62,3005.95,2938.92,2962.71,172209.632
1633003200000,2962.72,3030.89,2958.97,2973.33,263254.392
1633010400000,2973.22,3014.00,2951.24,2984.98,194400.245
1633017600000,2984.98,3004.76,2963.40,2993.89,141826.718
1633024800000,2993.89,3047.00,2989.51,2990.86,167059.635
1633032000000,2990.92,3014.10,2953.46,3003.02,131355.926
1633039200000,3003.02,3020.93,2982.56,2999.45,89612.559
1633046400000,2999.45,3040.54,2995.88,3020.45,151028.898
1633053600000,3020.45,3028.17,2967.10,3000.19,121886.766
1633060800000,3000.52,3019.44,2987.00,3015.94,92068.507
1633068000000,3016.00,3096.95,3003.31,3089.65,244136.568
1633075200000,3089.78,3137.12,3089.77,3114.04,229477.861
1633082400000,3114.05,3250.00,3105.50,3235.38,521447.774
1633089600000,3235.38,3279.91,3200.00,3200.24,267970.616
1633096800000,3200.22,3241.41,3176.06,3235.99,209503.952
1633104000000,3235.99,3285.00,3222.88,3274.43,178700.914
1633111200000,3274.43,3321.00,3253.00,3296.80,151199.563
1633118400000,3296.82,3331.56,3275.17,3323.66,141728.848
1633125600000,3323.84,3325.60,3270.00,3308.58,105051.909
1633132800000,3308.59,3345.00,3273.82,3296.07,161428.507
1633140000000,3296.07,3309.95,3261.34,3267.18,88618.735
1633147200000,3267.34,3298.00,3257.05,3280.01,82076.768
1633154400000,3280.15,3293.35,3272.14,3279.07,66352.737
1633161600000,3279.14,3319.00,3263.17,3299.20,94748.193
1633168800000,3299.19,3299.88,3267.00,3296.35,77611.185
1633176000000,3296.35,3350.00,3288.43,3313.60,177675.516
1633183200000,3313.59,3399.00,3312.43,3386.40,249903.215
1633190400000,3386.26,3446.50,3370.17,3429.01,216866.637
1633197600000,3429.02,3467.29,3410.00,3467.02,120326.897
1633204800000,3467.02,3468.00,3420.44,3447.56,78973.963
1633212000000,3447.57,3471.58,3365.01,3387.25,172756.532
1633219200000,3387.24,3412.00,3340.00,3388.07,165029.263
1633226400000,3388.36,3425.00,3381.18,3405.72,101911.880
1633233600000,3405.81,3427.66,3392.44,3418.65,66063.532
1633240800000,3418.65,3419.06,3387.75,3392.92,61091.395
1633248000000,3392.92,3414.84,3370.00,3391.65,93914.655
1633255200000,3391.58,3422.97,3378.80,3414.11,83867.024
1633262400000,3414.11,3448.66,3401.07,3436.44,111145.976
1633269600000,3436.45,3440.44,3392.65,3403.82,87515.145
1633276800000,3403.81,3488.00,3400.45,3465.15,168505.273
1633284000000,3465.47,3489.22,3442.50,3468.50,136188.349
1633291200000,3468.79,3474.31,3381.23,3392.26,142317.076
1633298400000,3392.25,3435.68,3388.00,3418.25,96455.041
1633305600000,3418.21,3426.35,3350.00,3376.43,140274.614
1633312800000,3376.62,3382.54,3320.00,3336.47,141060.607
1633320000000,3336.47,3373.17,3321.45,3364.07,113594.104
1633327200000,3364.01,3382.00,3335.93,3378.75,93904.291
1633334400000,3378.69,3385.27,3337.22,3353.76,91540.891
1633341600000,3353.76,3358.75,3289.86,3314.52,143518.542
1633348800000,3314.42,3397.30,3298.42,3387.95,173265.051
1633356000000,3387.79,3426.00,3268.81,3322.53,401013.310
1633363200000,3322.63,3418.00,3311.20,3412.01,318573.857
